ts,x,y,z
2025-09-28T04:53:42.868000Z,0.244,1.465,-0.305
2025-09-28T04:53:43.947000Z,-1.648,0.366,-0.427
2025-09-28T04:53:44.263000Z,-0.061,2.563,-0.366
2025-09-28T04:53:44.585000Z,-1.648,-2.136,0.061
2025-09-28T04:53:44.949000Z,2.014,1.648,-0.183
2025-09-28T04:53:45.938000Z,-0.366,0.916,-0.427
2025-09-28T04:53:46.343000Z,-0.427,1.099,-0.366
2025-09-28T04:53:46.974000Z,0.366,0.916,-0.305
2025-09-28T04:53:47.314000Z,0.244,1.343,-0.305
2025-09-28T04:53:47.787000Z,-0.793,0.61,-0.61
2025-09-28T04:53:48.178000Z,-1.587,0.366,-0.366
2025-09-28T04:53:48.597000Z,-0.244,0.732,-0.427
2025-09-28T04:53:49.009000Z,-0.305,0.977,-0.366
2025-09-28T04:53:49.409000Z,-0.549,1.099,-0.244
2025-09-28T04:53:50.497000Z,0.427,1.16,-0.427
2025-09-28T04:53:50.814000Z,-0.854,1.099,-0.427
2025-09-28T04:53:51.162000Z,-0.854,0.732,-0.366
2025-09-28T04:53:51.665000Z,-0.549,1.16,-0.244
2025-09-28T04:53:52.083000Z,0.61,1.221,-0.366
2025-09-28T04:53:52.485000Z,-0.366,1.221,-0.366
2025-09-28T04:53:53.514000Z,-0.061,0.916,-0.366
2025-09-28T04:53:53.872000Z,0.488,0.977,-0.244
2025-09-28T04:53:54.753000Z,-0.305,0.549,-0.366
2025-09-28T04:53:55.093000Z,-0.366,1.16,-0.366
2025-09-28T04:53:55.418000Z,-0.244,0.854,-0.366
2025-09-28T04:53:55.734000Z,0.244,1.16,-0.366
2025-09-28T04:53:56.584000Z,-0.549,0.732,-0.427
2025-09-28T04:53:57.053000Z,-0.61,0.977,-0.366
2025-09-28T04:53:57.609000Z,-0.244,0.916,-0.427
2025-09-28T04:53:57.944000Z,-0.183,1.038,-0.366
2025-09-28T04:53:58.427000Z,-0.183,1.038,-0.427
2025-09-28T04:53:58.843000Z,-0.061,1.16,-0.427
2025-09-28T04:53:59.244000Z,-0.183,0.549,-0.732
2025-09-28T04:53:59.652000Z,-4.822,-4.578,-2.869
2025-09-28T04:54:00.127000Z,-2.258,-0.854,0.916
2025-09-28T04:54:01.092000Z,-1.038,2.441,-0.244
2025-09-28T04:54:01.400000Z,-0.366,1.16,-0.366
2025-09-28T04:54:02.268000Z,-0.305,0.732,-0.427
2025-09-28T04:54:02.610000Z,-0.366,1.953,-0.244
2025-09-28T04:54:02.979000Z,0.732,1.587,-0.366
2025-09-28T04:54:03.455000Z,0.854,2.747,-0.305
2025-09-28T04:54:04.190000Z,-0.366,1.404,-0.183
2025-09-28T04:54:04.518000Z,-0.244,0.427,-0.488
2025-09-28T04:54:05.180000Z,0.0,1.16,-0.366
2025-09-28T04:54:05.502000Z,0.122,0.366,-0.549
2025-09-28T04:54:06.014000Z,0.61,3.601,-0.061
2025-09-28T04:54:06.427000Z,-0.183,1.709,-0.244
2025-09-28T04:54:06.831000Z,-0.488,0.854,-0.61
2025-09-28T04:54:07.241000Z,-1.587,-0.61,-0.244
2025-09-28T04:54:07.657000Z,0.0,1.221,-0.427
2025-09-28T04:54:08.674000Z,-1.282,1.038,-0.916
2025-09-28T04:54:09.082000Z,-1.709,1.099,-0.427
2025-09-28T04:54:09.692000Z,-2.625,-1.953,-0.793
2025-09-28T04:54:10.068000Z,0.061,0.854,-0.488
2025-09-28T04:54:10.722000Z,0.977,0.793,-0.671
2025-09-28T04:54:11.032000Z,-1.343,0.244,-0.549
2025-09-28T04:54:11.754000Z,1.038,2.258,-0.366
2025-09-28T04:54:12.094000Z,-1.526,2.014,-0.671
2025-09-28T04:54:12.661000Z,0.549,1.221,-0.427
2025-09-28T04:54:13.167000Z,-0.427,0.305,-0.549
2025-09-28T04:54:13.574000Z,1.77,-0.549,-0.427
2025-09-28T04:54:14.013000Z,-11.047,-2.747,0.122
2025-09-28T04:54:14.402000Z,-12.207,0.61,-1.038
2025-09-28T04:54:14.821000Z,-2.258,0.732,-0.854
2025-09-28T04:54:15.235000Z,-0.244,1.343,-0.183
2025-09-28T04:54:16.254000Z,-0.244,0.793,-0.244
2025-09-28T04:54:16.576000Z,0.977,1.282,-0.305
2025-09-28T04:54:17.267000Z,-0.122,1.038,-0.427
2025-09-28T04:54:17.578000Z,-0.488,1.099,-0.366
2025-09-28T04:54:18.303000Z,-1.221,0.488,-0.488
2025-09-28T04:54:18.612000Z,-0.122,0.854,-0.305
2025-09-28T04:54:19.137000Z,0.183,1.16,-0.488
2025-09-28T04:54:19.540000Z,-0.305,1.526,-0.183
2025-09-28T04:54:19.943000Z,0.244,1.587,0.061
2025-09-28T04:54:20.336000Z,0.671,0.793,-0.427
2025-09-28T04:54:21.164000Z,-0.305,0.732,-0.427
2025-09-28T04:54:21.613000Z,0.916,1.16,-0.244
2025-09-28T04:54:22.006000Z,-0.305,0.793,-0.427
2025-09-28T04:54:22.384000Z,-0.061,0.916,-0.427
2025-09-28T04:54:22.796000Z,-0.244,0.732,-0.488
2025-09-28T04:54:23.818000Z,-0.305,0.916,-0.427
2025-09-28T04:54:24.263000Z,-0.61,0.854,-0.427
2025-09-28T04:54:24.899000Z,-0.427,0.793,-0.427
2025-09-28T04:54:25.235000Z,-1.404,0.977,-0.366
2025-09-28T04:54:25.577000Z,0.122,1.343,-0.427
2025-09-28T04:54:26.175000Z,-0.732,0.977,-0.366
2025-09-28T04:54:26.693000Z,-0.183,0.916,-0.366
2025-09-28T04:54:27.146000Z,-0.122,1.038,-0.366
2025-09-28T04:54:27.712000Z,-0.671,0.61,-0.488
2025-09-28T04:54:28.139000Z,0.549,1.221,-0.366
2025-09-28T04:54:28.557000Z,0.244,0.977,-0.366
2025-09-28T04:54:28.935000Z,0.793,0.854,-0.366
2025-09-28T04:54:29.768000Z,-1.16,0.671,-0.549
2025-09-28T04:54:30.195000Z,-0.122,1.831,-0.122
2025-09-28T04:54:30.572000Z,-0.366,0.854,-0.488
2025-09-28T04:54:31.003000Z,-0.305,1.343,-0.305
2025-09-28T04:54:31.419000Z,0.977,1.404,-0.305
2025-09-28T04:54:32.574000Z,-1.221,0.977,-0.244
2025-09-28T04:54:32.900000Z,0.916,1.282,-0.244
2025-09-28T04:54:33.215000Z,0.671,0.732,-0.732
2025-09-28T04:54:33.568000Z,-1.038,1.404,-0.244
2025-09-28T04:54:34.062000Z,-0.671,0.61,-0.427
2025-09-28T04:54:34.478000Z,-0.061,0.977,-0.366
2025-09-28T04:54:35.293000Z,0.0,0.977,-0.427
2025-09-28T04:54:35.696000Z,-0.366,0.793,-0.427
2025-09-28T04:54:36.264000Z,-0.183,0.854,-0.366
2025-09-28T04:54:36.725000Z,-0.122,0.916,-0.366
2025-09-28T04:54:37.135000Z,-0.366,0.916,-0.366
2025-09-28T04:54:37.550000Z,-0.488,1.282,-0.305
2025-09-28T04:54:37.950000Z,-0.305,0.916,-0.366
2025-09-28T04:54:38.975000Z,0.366,1.038,-0.427
2025-09-28T04:54:39.299000Z,0.305,0.977,-0.488
2025-09-28T04:54:40.008000Z,-0.305,0.854,-0.366
2025-09-28T04:54:40.412000Z,-0.732,0.977,-0.366
2025-09-28T04:54:41.075000Z,-1.099,0.0,-0.366
2025-09-28T04:54:41.400000Z,-0.061,0.916,-0.488
2025-09-28T04:54:41.719000Z,-0.671,0.61,-0.366
2025-09-28T04:54:42.076000Z,-0.671,0.732,-0.366
2025-09-28T04:54:42.868000Z,0.244,1.099,-0.305
2025-09-28T04:54:43.294000Z,0.0,1.16,-0.427
2025-09-28T04:54:43.686000Z,-0.549,0.671,-0.366
2025-09-28T04:54:44.098000Z,0.305,0.61,-0.366
2025-09-28T04:54:44.919000Z,0.244,0.977,-0.427
2025-09-28T04:54:45.324000Z,-0.366,0.793,-0.427
2025-09-28T04:54:45.735000Z,-0.244,0.488,-0.427
2025-09-28T04:54:46.162000Z,-0.244,-0.061,-0.549
2025-09-28T04:54:46.574000Z,0.549,1.404,-0.366
2025-09-28T04:54:47.576000Z,-0.183,0.61,-0.488
2025-09-28T04:54:47.935000Z,-0.183,0.916,-0.366
2025-09-28T04:54:48.748000Z,-0.916,0.854,-0.366
2025-09-28T04:54:49.098000Z,-0.793,0.61,-0.427
2025-09-28T04:54:49.417000Z,0.305,0.916,-0.305
2025-09-28T04:54:49.781000Z,-0.488,0.671,-0.427
2025-09-28T04:54:50.435000Z,0.244,2.075,-0.183
2025-09-28T04:54:50.975000Z,0.183,0.977,-0.305
2025-09-28T04:54:51.464000Z,-1.099,0.549,-0.488
2025-09-28T04:54:51.884000Z,0.061,1.16,-0.305
2025-09-28T04:54:52.276000Z,-1.465,0.732,-0.305
2025-09-28T04:54:52.691000Z,-0.244,0.916,-0.366
2025-09-28T04:54:53.212000Z,-0.366,0.732,-0.366
2025-09-28T04:54:53.715000Z,0.122,0.61,-0.427
2025-09-28T04:54:54.506000Z,-0.305,0.732,-0.549
2025-09-28T04:54:54.971000Z,0.671,1.587,0.0
2025-09-28T04:54:55.366000Z,-1.282,0.671,-0.366
2025-09-28T04:54:55.766000Z,1.099,1.282,-0.366
2025-09-28T04:54:56.191000Z,1.038,0.854,-0.488
2025-09-28T04:54:57.004000Z,-0.122,0.916,-0.366
2025-09-28T04:54:57.407000Z,0.61,2.014,-0.305
2025-09-28T04:54:57.822000Z,-0.244,0.732,-0.549
2025-09-28T04:54:58.227000Z,-3.54,-0.366,-0.732
2025-09-28T04:54:58.636000Z,1.221,1.953,-0.244
2025-09-28T04:54:59.968000Z,0.305,0.977,-0.427
2025-09-28T04:55:00.301000Z,-1.282,-0.732,-0.671
2025-09-28T04:55:00.636000Z,0.488,0.793,-0.488
2025-09-28T04:55:01.093000Z,-0.488,0.854,-0.427
2025-09-28T04:55:01.526000Z,-0.549,0.549,-0.488
2025-09-28T04:55:01.931000Z,-0.671,0.916,-0.427
2025-09-28T04:55:02.336000Z,-0.366,0.671,-0.549
2025-09-28T04:55:02.736000Z,0.061,0.977,-0.305
2025-09-28T04:55:03.546000Z,-0.366,1.404,-0.244
2025-09-28T04:55:03.979000Z,-0.488,0.427,-0.488
2025-09-28T04:55:04.372000Z,-0.793,0.488,-0.488
2025-09-28T04:55:04.785000Z,0.916,1.77,-0.183
2025-09-28T04:55:05.627000Z,-0.305,0.366,-0.61
2025-09-28T04:55:06.012000Z,-0.427,0.732,-0.488
2025-09-28T04:55:06.436000Z,-1.587,0.854,-0.366
2025-09-28T04:55:06.834000Z,-1.526,0.305,-0.488
2025-09-28T04:55:07.224000Z,-0.549,0.793,-0.427
2025-09-28T04:55:08.287000Z,0.122,0.916,-0.366
2025-09-28T04:55:08.735000Z,0.061,0.916,-0.427
2025-09-28T04:55:09.373000Z,-0.183,0.977,-0.366
2025-09-28T04:55:09.701000Z,-0.427,-0.183,-0.61
2025-09-28T04:55:10.012000Z,2.136,2.441,-1.831
2025-09-28T04:55:10.332000Z,-1.526,0.061,-0.488
2025-09-28T04:55:11.146000Z,0.0,1.709,-0.061
2025-09-28T04:55:11.557000Z,0.061,1.221,-0.366
2025-09-28T04:55:11.952000Z,-0.671,0.549,-0.427
2025-09-28T04:55:12.419000Z,-0.732,1.282,-0.305
2025-09-28T04:55:12.995000Z,-0.427,0.488,-0.427
2025-09-28T04:55:13.406000Z,-1.343,0.549,-0.366
2025-09-28T04:55:13.998000Z,-0.061,1.099,-0.366
2025-09-28T04:55:16.460000Z,-0.427,0.732,-0.366
2025-09-28T04:55:16.771000Z,-0.122,1.282,-0.427
2025-09-28T04:55:17.129000Z,-0.916,1.099,-0.244
2025-09-28T04:55:17.450000Z,-0.549,0.732,-0.549
2025-09-28T04:55:17.790000Z,0.549,1.221,-0.427
2025-09-28T04:55:18.175000Z,-0.244,0.793,-0.366
2025-09-28T04:55:18.472000Z,-0.305,1.282,-0.183
2025-09-28T04:55:18.783000Z,-0.671,0.549,-0.488
2025-09-28T04:55:19.104000Z,-0.122,0.793,-0.549
2025-09-28T04:55:19.440000Z,-1.282,-0.183,-0.61
2025-09-28T04:55:19.749000Z,-0.061,1.221,-0.366
2025-09-28T04:55:20.095000Z,-0.549,0.61,-0.488
2025-09-28T04:55:20.409000Z,0.061,1.099,-0.366
2025-09-28T04:55:21.382000Z,-0.122,0.977,-0.366
2025-09-28T04:55:21.715000Z,-0.488,1.038,-0.427
2025-09-28T04:55:22.396000Z,-0.244,0.977,-0.427
2025-09-28T04:55:22.760000Z,0.183,1.038,-0.305
2025-09-28T04:55:23.548000Z,-0.427,0.916,-0.366
2025-09-28T04:55:23.889000Z,-0.244,1.038,-0.366
2025-09-28T04:55:24.251000Z,-0.244,1.16,-0.549
2025-09-28T04:55:24.635000Z,0.305,1.16,-0.549
2025-09-28T04:55:25.058000Z,1.038,1.892,-0.183
2025-09-28T04:55:25.510000Z,-0.427,0.916,-0.366
2025-09-28T04:55:26.272000Z,-0.61,0.671,-0.305
2025-09-28T04:55:26.704000Z,-0.122,0.977,-0.427
2025-09-28T04:55:27.102000Z,-0.671,0.671,-0.366
2025-09-28T04:55:27.511000Z,0.061,1.282,-0.305
2025-09-28T04:55:27.920000Z,-0.793,1.221,-0.244
2025-09-28T04:55:28.949000Z,-1.282,-0.305,-0.549
2025-09-28T04:55:29.285000Z,-0.61,0.488,-0.488
2025-09-28T04:55:30.024000Z,-0.305,0.977,-0.366
2025-09-28T04:55:30.372000Z,0.305,1.709,-0.549
2025-09-28T04:55:30.996000Z,0.122,1.038,-0.488
2025-09-28T04:55:31.326000Z,-0.488,0.854,-0.366
2025-09-28T04:55:31.876000Z,-0.549,0.732,-0.427
2025-09-28T04:55:32.241000Z,-1.404,-0.549,-0.916
2025-09-28T04:55:32.637000Z,1.648,2.502,-0.549
2025-09-28T04:55:33.045000Z,1.526,2.991,0.305
2025-09-28T04:55:33.855000Z,-0.366,2.502,0.305
2025-09-28T04:55:34.278000Z,-1.404,0.061,0.061
2025-09-28T04:55:34.672000Z,-0.854,-0.488,-0.427
2025-09-28T04:55:35.115000Z,-1.282,-0.122,-0.854
2025-09-28T04:55:35.502000Z,0.366,1.16,-0.427
2025-09-28T04:55:36.529000Z,-0.183,0.366,-0.488
2025-09-28T04:55:36.877000Z,-0.122,0.977,-0.305
2025-09-28T04:55:37.539000Z,0.793,2.38,-3.052
2025-09-28T04:55:37.869000Z,0.427,0.977,-0.427
2025-09-28T04:55:38.494000Z,-0.305,0.854,-0.427
2025-09-28T04:55:39.003000Z,-0.793,0.366,-0.366
2025-09-28T04:55:39.399000Z,-0.488,0.671,-0.488
2025-09-28T04:55:39.804000Z,0.732,0.854,-0.427
2025-09-28T04:55:40.210000Z,-0.305,0.977,-0.427
2025-09-28T04:55:40.609000Z,0.0,0.916,-0.488
2025-09-28T04:55:41.034000Z,-0.427,1.587,0.061
2025-09-28T04:55:42.056000Z,0.244,0.732,-0.488
2025-09-28T04:55:42.376000Z,-0.122,0.916,-0.366
2025-09-28T04:55:43.097000Z,0.305,0.793,-0.427
2025-09-28T04:55:43.424000Z,0.732,1.465,-0.183
2025-09-28T04:55:44.107000Z,-0.244,0.549,-0.549
2025-09-28T04:55:44.426000Z,-3.174,0.671,-0.427
2025-09-28T04:55:45.226000Z,0.0,1.709,-0.183
2025-09-28T04:55:45.595000Z,-9.644,-2.991,-0.916
2025-09-28T04:55:45.934000Z,-8.423,-1.526,-0.061
2025-09-28T04:55:46.260000Z,-6.47,-1.099,-0.305
2025-09-28T04:55:47.172000Z,0.488,0.427,-0.427
2025-09-28T04:55:47.498000Z,-5.615,-0.549,-0.916
2025-09-28T04:55:47.848000Z,18.25,2.014,-2.319
2025-09-28T04:55:48.613000Z,0.122,-0.183,-1.038
2025-09-28T04:55:48.932000Z,1.831,1.648,-0.183
2025-09-28T04:55:49.736000Z,1.282,1.404,-0.122
2025-09-28T04:55:50.060000Z,0.427,1.16,-0.488
2025-09-28T04:55:50.403000Z,-1.648,0.427,-0.488
2025-09-28T04:55:50.719000Z,0.427,0.854,-0.427
2025-09-28T04:55:51.678000Z,-0.366,0.732,-0.488
2025-09-28T04:55:52.008000Z,0.244,0.977,-0.305
2025-09-28T04:55:52.510000Z,-0.854,0.854,-0.305
2025-09-28T04:55:52.902000Z,0.732,3.54,-1.404
2025-09-28T04:55:53.377000Z,1.404,2.319,-0.244
2025-09-28T04:55:54.021000Z,-0.732,1.099,-0.366
2025-09-28T04:55:54.559000Z,0.793,1.953,-0.549
2025-09-28T04:55:54.981000Z,-1.526,-0.549,-0.671
2025-09-28T04:55:55.364000Z,-0.916,0.977,-0.366
2025-09-28T04:55:55.783000Z,1.221,1.343,-0.366
2025-09-28T04:55:56.181000Z,-0.549,1.038,-0.244
2025-09-28T04:55:57.217000Z,0.61,0.977,-0.366
2025-09-28T04:55:57.537000Z,-0.549,0.549,-0.549
2025-09-28T04:55:58.329000Z,0.122,0.916,-0.305
2025-09-28T04:55:58.667000Z,-0.977,1.16,-0.305
2025-09-28T04:55:59.135000Z,-1.221,0.427,-0.366
2025-09-28T04:55:59.491000Z,-0.488,1.099,-0.244
2025-09-28T04:56:00.152000Z,-0.183,0.854,-0.549
2025-09-28T04:56:00.552000Z,0.305,1.099,-0.488
2025-09-28T04:56:01.102000Z,-2.625,-0.061,-0.61
2025-09-28T04:56:01.733000Z,-0.977,1.221,-0.366
2025-09-28T04:56:02.132000Z,0.305,0.549,-0.427
2025-09-28T04:56:02.538000Z,0.061,1.099,-0.366
2025-09-28T04:56:02.962000Z,-0.244,0.854,-0.366
2025-09-28T04:56:03.352000Z,0.183,0.916,-0.427
2025-09-28T04:56:04.260000Z,-0.671,0.854,-0.366
2025-09-28T04:56:04.780000Z,-0.488,1.16,-0.366
2025-09-28T04:56:05.203000Z,0.0,0.793,-0.427
2025-09-28T04:56:05.602000Z,-0.671,0.732,-0.366
2025-09-28T04:56:06.021000Z,-0.793,0.916,-0.366
2025-09-28T04:56:06.414000Z,-0.061,1.038,-0.366
2025-09-28T04:56:06.840000Z,0.793,0.793,-0.549
2025-09-28T04:56:07.861000Z,-0.793,0.671,-0.366
2025-09-28T04:56:08.192000Z,0.61,0.916,-0.427
2025-09-28T04:56:08.870000Z,0.244,1.099,-0.366
2025-09-28T04:56:09.212000Z,0.0,0.854,-0.488
2025-09-28T04:56:09.907000Z,-0.61,1.221,-0.488
2025-09-28T04:56:10.263000Z,-1.099,0.732,-0.488
2025-09-28T04:56:10.944000Z,-0.122,0.916,-0.366
2025-09-28T04:56:11.257000Z,6.653,6.592,6.836
2025-09-28T04:56:11.953000Z,0.488,2.258,0.366
2025-09-28T04:56:12.278000Z,-1.526,0.366,-0.427
2025-09-28T04:56:12.982000Z,-0.122,1.465,-0.122
2025-09-28T04:56:13.337000Z,-0.427,0.244,-0.427
2025-09-28T04:56:13.822000Z,0.549,1.221,-0.488
2025-09-28T04:56:14.208000Z,2.502,2.808,-3.601
2025-09-28T04:56:14.636000Z,-3.235,0.427,-0.488
2025-09-28T04:56:15.055000Z,-0.977,0.977,-0.244
2025-09-28T04:56:15.448000Z,-0.183,1.038,-0.427
2025-09-28T04:56:16.670000Z,0.305,1.038,-0.366
2025-09-28T04:56:17.055000Z,0.061,0.793,-0.427
2025-09-28T04:56:17.407000Z,0.0,0.854,-0.427
2025-09-28T04:56:17.759000Z,-0.854,0.793,-0.305
2025-09-28T04:56:18.532000Z,0.244,0.854,-0.366
2025-09-28T04:56:18.860000Z,0.549,1.038,-0.305
2025-09-28T04:56:19.615000Z,-0.488,0.793,-0.488
2025-09-28T04:56:19.957000Z,0.183,0.977,-0.366
2025-09-28T04:56:20.411000Z,-0.061,0.732,-0.427
2025-09-28T04:56:20.779000Z,-0.793,0.854,-0.366
2025-09-28T04:56:21.575000Z,-0.366,1.16,-0.305
2025-09-28T04:56:21.894000Z,-0.427,1.099,-0.366
2025-09-28T04:56:22.425000Z,0.793,1.282,-0.244
2025-09-28T04:56:22.829000Z,0.0,1.587,-0.305
2025-09-28T04:56:23.236000Z,0.061,0.793,-0.427
2025-09-28T04:56:23.623000Z,0.671,1.16,-0.305
2025-09-28T04:56:24.059000Z,0.671,0.793,-0.549
2025-09-28T04:56:25.062000Z,-0.671,0.732,-0.549
2025-09-28T04:56:25.392000Z,-1.221,0.61,-0.366
2025-09-28T04:56:26.088000Z,-0.305,1.099,-0.244
2025-09-28T04:56:26.453000Z,-0.305,0.916,-0.488
2025-09-28T04:56:27.108000Z,-0.854,0.305,-0.427
2025-09-28T04:56:27.424000Z,0.732,3.54,0.366
2025-09-28T04:56:27.929000Z,1.465,-3.601,-2.197
2025-09-28T04:56:28.351000Z,1.953,5.249,-1.343
2025-09-28T04:56:28.744000Z,-2.136,-0.061,-0.61
2025-09-28T04:56:29.204000Z,-0.671,0.793,-0.427
2025-09-28T04:56:29.690000Z,-0.916,2.991,0.305
2025-09-28T04:56:30.205000Z,-0.549,0.549,-0.61
2025-09-28T04:56:30.600000Z,0.732,1.16,-0.366
2025-09-28T04:56:31.793000Z,-0.854,0.854,-0.488
2025-09-28T04:56:32.254000Z,-0.793,1.038,-0.244
2025-09-28T04:56:32.624000Z,1.404,1.343,-1.343
2025-09-28T04:56:32.953000Z,-3.418,-2.686,1.77
2025-09-28T04:56:33.723000Z,-1.953,-0.305,0.305
2025-09-28T04:56:34.042000Z,0.0,0.488,-0.488
2025-09-28T04:56:34.358000Z,1.709,2.38,-0.488
2025-09-28T04:56:34.699000Z,-0.854,0.244,-0.549
2025-09-28T04:56:35.517000Z,-1.587,0.732,-0.305
2025-09-28T04:56:35.913000Z,1.953,2.502,-0.671
2025-09-28T04:56:36.355000Z,-0.916,0.977,-0.366
2025-09-28T04:56:36.852000Z,1.343,0.916,-0.488
2025-09-28T04:56:37.177000Z,0.732,0.671,-0.488
2025-09-28T04:56:38.188000Z,0.61,1.526,-0.427
2025-09-28T04:56:38.528000Z,-1.343,0.427,-0.61
2025-09-28T04:56:39.189000Z,1.282,0.427,-0.305
2025-09-28T04:56:39.610000Z,-0.427,0.549,-0.488
2025-09-28T04:56:40.213000Z,-0.793,0.671,-0.366
2025-09-28T04:56:40.531000Z,0.122,0.427,-0.488
2025-09-28T04:56:41.386000Z,1.77,1.831,-0.122
2025-09-28T04:56:41.712000Z,-0.854,0.488,-0.427
2025-09-28T04:56:42.023000Z,-4.7,-1.221,-1.282
2025-09-28T04:56:42.392000Z,-0.366,3.418,0.366
2025-09-28T04:56:42.885000Z,-0.916,1.038,-0.549
2025-09-28T04:56:43.299000Z,-2.38,1.282,0.488
2025-09-28T04:56:44.097000Z,0.366,1.038,-0.244
2025-09-28T04:56:44.514000Z,-1.221,1.465,-0.122
2025-09-28T04:56:45.075000Z,-1.16,-0.244,-0.61
2025-09-28T04:56:45.564000Z,-3.906,-0.977,-0.854
2025-09-28T04:56:45.941000Z,0.0,0.977,-0.671
2025-09-28T04:56:46.359000Z,-0.427,-1.404,-0.061
2025-09-28T04:56:46.762000Z,-0.366,-1.648,-1.221
2025-09-28T04:56:47.800000Z,1.404,2.869,0.183
2025-09-28T04:56:48.157000Z,0.977,3.296,-0.671
2025-09-28T04:56:48.619000Z,0.244,-3.235,-1.526
2025-09-28T04:56:49.037000Z,0.305,3.601,0.244
2025-09-28T04:56:49.438000Z,1.343,0.732,-0.427
2025-09-28T04:56:49.834000Z,1.038,2.38,0.183
2025-09-28T04:56:50.667000Z,0.244,0.732,-0.427
2025-09-28T04:56:51.068000Z,-1.77,1.953,-0.244
2025-09-28T04:56:51.490000Z,0.732,0.854,-0.122
2025-09-28T04:56:51.892000Z,0.977,2.991,-0.305
2025-09-28T04:56:52.309000Z,-0.793,0.854,-1.038
2025-09-28T04:56:53.327000Z,-9.521,2.014,-0.671
2025-09-28T04:56:53.690000Z,23.682,1.465,-0.244
2025-09-28T04:56:54.349000Z,2.014,0.732,-0.671
2025-09-28T04:56:54.710000Z,-0.671,0.916,-0.183
2025-09-28T04:56:55.451000Z,0.61,0.61,-0.122
2025-09-28T04:56:55.754000Z,-0.61,1.648,0.0
2025-09-28T04:56:56.097000Z,-0.549,0.916,-0.488
2025-09-28T04:56:56.413000Z,-0.793,0.916,-0.427
2025-09-28T04:56:57.218000Z,0.0,0.793,-0.427
2025-09-28T04:56:57.694000Z,-1.831,0.244,-0.427
2025-09-28T04:56:58.257000Z,0.61,1.16,-0.488
2025-09-28T04:56:58.664000Z,0.305,0.732,-0.732
2025-09-28T04:56:59.056000Z,-0.488,0.427,-0.549
2025-09-28T04:56:59.471000Z,0.916,1.404,-0.183
2025-09-28T04:56:59.886000Z,0.793,0.977,-0.61
2025-09-28T04:57:00.901000Z,-1.221,0.854,-0.427
2025-09-28T04:57:01.374000Z,0.427,1.587,-0.061
2025-09-28T04:57:01.923000Z,0.244,1.404,-0.305
2025-09-28T04:57:02.243000Z,-1.16,0.671,-0.427
2025-09-28T04:57:02.809000Z,-1.099,0.916,-0.183
2025-09-28T04:57:03.420000Z,-1.16,1.709,-0.122
2025-09-28T04:57:03.977000Z,-2.869,1.16,0.0
2025-09-28T04:57:04.324000Z,2.197,0.61,-0.488
2025-09-28T04:57:04.801000Z,-0.244,0.549,-0.61
2025-09-28T04:57:05.193000Z,-1.16,0.854,-0.305
2025-09-28T04:57:05.612000Z,-0.183,0.061,-0.793
2025-09-28T04:57:06.036000Z,-0.732,1.648,-0.122
2025-09-28T04:57:06.447000Z,-0.244,1.16,-0.427
2025-09-28T04:57:07.478000Z,0.732,0.488,-0.916
2025-09-28T04:57:07.813000Z,-0.61,-0.366,-0.977
2025-09-28T04:57:08.569000Z,0.366,0.61,-0.671
2025-09-28T04:57:08.901000Z,-1.526,-0.244,-0.793
2025-09-28T04:57:09.216000Z,-0.488,0.244,-0.549
2025-09-28T04:57:09.553000Z,6.165,6.287,2.38
2025-09-28T04:57:10.569000Z,-5.554,1.16,1.526
2025-09-28T04:57:10.980000Z,3.906,2.014,0.061
2025-09-28T04:57:11.547000Z,3.357,1.343,0.061
2025-09-28T04:57:11.909000Z,-10.132,5.066,2.991
2025-09-28T04:57:12.571000Z,-37.109,-7.263,-3.723
2025-09-28T04:57:12.896000Z,-8.24,2.991,-3.54
2025-09-28T04:57:13.401000Z,-4.944,3.601,3.052
2025-09-28T04:57:13.817000Z,-2.014,-5.31,-7.996
2025-09-28T04:57:14.219000Z,-1.526,-3.418,-4.395
2025-09-28T04:57:14.636000Z,-6.897,-6.104,-8.24
2025-09-28T04:57:15.435000Z,-16.479,-3.967,-7.141
2025-09-28T04:57:15.867000Z,-17.456,-4.761,-7.568
2025-09-28T04:57:16.275000Z,15.381,12.634,11.353
2025-09-28T04:57:16.686000Z,17.029,5.127,2.686
2025-09-28T04:57:17.088000Z,-4.639,-1.953,-4.028
2025-09-28T04:57:18.108000Z,-4.272,5.066,-2.38
2025-09-28T04:57:18.488000Z,-5.066,0.916,1.038
2025-09-28T04:57:19.145000Z,1.099,1.526,-2.441
2025-09-28T04:57:19.508000Z,5.31,2.197,0.977
2025-09-28T04:57:20.146000Z,1.953,1.526,0.305
2025-09-28T04:57:20.465000Z,3.54,2.686,1.038
2025-09-28T04:57:20.963000Z,-0.732,0.61,-0.671
2025-09-28T04:57:21.390000Z,-0.977,0.671,-0.549
2025-09-28T04:57:21.788000Z,-1.709,0.366,-0.793
2025-09-28T04:57:22.224000Z,-0.61,1.038,-0.244
2025-09-28T04:57:22.612000Z,-0.854,0.488,-0.732
2025-09-28T04:57:23.112000Z,-0.793,0.732,-0.549
2025-09-28T04:57:23.638000Z,0.122,1.038,-0.244
2025-09-28T04:57:24.648000Z,-1.892,0.732,-0.366
2025-09-28T04:57:25.038000Z,0.244,0.732,-0.427
2025-09-28T04:57:25.705000Z,-0.122,0.671,-0.366
2025-09-28T04:57:26.036000Z,0.244,0.793,-0.488
